close,high,low,open,volume,baseVolume,datetime
7169.02,7191.0,7155.35,7190.99,1265.12,9067293.07,2020-01-02 02:00:00
7129.61,7169.06,7120.37,7169.02,1409.21,10068819.13,2020-01-02 03:00:00
7142.21,7161.0,7116.7,7129.61,1182.93,8450673.23,2020-01-02 04:00:00
7138.93,7152.05,7126.93,7142.21,536.5,3830795.55,2020-01-02 05:00:00
7135.97,7149.02,7121.43,7138.93,639.65,4566438.96,2020-01-02 06:00:00
7110.57,7140.63,7105.0,7135.97,1434.99,10215873.25,2020-01-02 07:00:00
7154.36,7157.48,7109.11,7110.57,1034.09,7381955.83,2020-01-02 08:00:00
7162.01,7165.0,7135.36,7154.36,785.64,5616156.02,2020-01-02 09:00:00
7161.83,7180.0,7153.33,7162.01,1312.2,9403671.93,2020-01-02 10:00:00
7139.79,7168.67,7139.03,7161.83,710.2,5079856.66,2020-01-02 11:00:00
7158.29,7163.4,7139.03,7139.79,757.44,5418206.81,2020-01-02 12:00:00
7131.15,7163.35,7107.43,7158.29,1410.3,10052740.13,2020-01-02 13:00:00
7135.59,7157.1,7122.34,7131.15,875.91,6250745.67,2020-01-02 14:00:00
7130.98,7152.0,7120.0,7135.59,810.47,5781838.4,2020-01-02 15:00:00
7052.32,7146.85,7020.0,7130.98,2996.22,21223627.77,2020-01-02 16:00:00
6970.04,7053.09,6924.74,7052.32,5244.63,36590597.62,2020-01-02 17:00:00
6974.02,6989.68,6949.96,6970.04,1392.82,9706564.77,2020-01-02 18:00:00
6983.27,6995.0,6960.0,6974.02,1286.09,8975453.34,2020-01-02 19:00:00
6948.49,6983.27,6941.27,6983.27,1049.68,7306956.32,2020-01-02 20:00:00
6977.73,6985.0,6946.2,6948.49,607.34,4230589.2,2020-01-02 21:00:00
6974.8,6978.24,6963.02,6977.73,521.92,3637613.22,2020-01-02 22:00:00
6965.71,6974.8,6950.0,6974.8,701.16,4882371.13,2020-01-02 23:00:00
6937.0,6966.47,6912.88,6965.71,1027.22,7131051.14,2020-01-03 00:00:00
6888.85,6946.07,6878.19,6937.0,2012.07,13902724.81,2020-01-03 01:00:00
6956.88,6966.8,6871.04,6888.85,2614.16,18117820.19,2020-01-03 02:00:00
6952.04,6966.36,6940.0,6956.88,1195.9,8312684.09,2020-01-03 03:00:00
7210.19,7264.71,6948.64,6952.04,8412.13,60038013.12,2020-01-03 04:00:00
7220.47,7249.0,7168.48,7210.19,3255.53,23442376.24,2020-01-03 05:00:00
7202.22,7225.0,7190.14,7220.47,1916.31,13807326.71,2020-01-03 06:00:00
7203.21,7232.0,7185.04,7202.22,2013.23,14522295.01,2020-01-03 07:00:00
7260.6,7297.29,7202.28,7203.21,3535.29,25645359.0,2020-01-03 08:00:00
7348.42,7358.88,7256.56,7260.6,4897.76,35803518.46,2020-01-03 09:00:00
7312.25,7371.92,7281.3,7348.42,3551.5,26028236.47,2020-01-03 10:00:00
7340.46,7346.0,7306.61,7312.25,1653.02,12113394.78,2020-01-03 11:00:00
7322.78,7350.19,7303.14,7340.46,1561.25,11445236.12,2020-01-03 12:00:00
7348.87,7380.0,7311.59,7322.78,1718.77,12615069.4,2020-01-03 13:00:00
7254.73,7362.31,7229.3,7348.87,4107.5,29880068.78,2020-01-03 14:00:00
7320.18,7322.44,7252.48,7254.73,2144.33,15621950.74,2020-01-03 15:00:00
7386.03,7405.0,7293.1,7320.18,5309.39,39090239.86,2020-01-03 16:00:00
7355.26,7403.2,7335.21,7386.03,2003.19,14750344.29,2020-01-03 17:00:00
7342.96,7369.47,7330.32,7355.26,1338.24,9832598.9,2020-01-03 18:00:00
7343.08,7352.33,7280.0,7342.96,2063.76,15109308.27,2020-01-03 19:00:00
7316.99,7361.0,7297.01,7343.08,1433.34,10504088.58,2020-01-03 20:00:00
7283.0,7335.0,7262.68,7316.99,1118.19,8169603.18,2020-01-03 21:00:00
7300.56,7320.54,7260.01,7283.0,1271.08,9261502.21,2020-01-03 22:00:00
7344.96,7346.08,7291.75,7300.56,1579.57,11564081.81,2020-01-03 23:00:00
7302.24,7350.0,7289.98,7344.96,1125.48,8238013.51,2020-01-04 00:00:00
7309.16,7312.58,7280.85,7302.24,754.96,5511388.91,2020-01-04 01:00:00
7327.83,7328.99,7296.18,7309.16,825.34,6033604.91,2020-01-04 02:00:00
7333.11,7339.69,7318.56,7327.83,720.37,5280272.61,2020-01-04 03:00:00
7334.86,7338.46,7312.65,7333.11,649.3,4757240.24,2020-01-04 04:00:00
7344.69,7369.28,7325.0,7334.86,1236.94,9086709.94,2020-01-04 05:00:00
7354.96,7367.88,7340.0,7344.69,1076.73,7917093.54,2020-01-04 06:00:00
7348.11,7363.63,7327.32,7354.96,1244.59,9142304.6,2020-01-04 07:00:00
7346.59,7365.0,7330.0,7348.11,1211.51,8900062.6,2020-01-04 08:00:00
7363.88,7369.18,7339.28,7346.59,1005.79,7393204.52,2020-01-04 09:00:00
7318.3,7369.63,7304.36,7363.88,1671.23,12284752.2,2020-01-04 10:00:00
7336.45,7339.27,7302.1,7318.3,1427.29,10455261.36,2020-01-04 11:00:00
7312.89,7339.58,7305.0,7336.45,1074.36,7862507.77,2020-01-04 12:00:00
7303.88,7326.49,7291.0,7312.89,1439.4,10517775.52,2020-01-04 13:00:00
7316.72,7323.74,7296.44,7303.88,819.08,5989110.41,2020-01-04 14:00:00
7318.99,7332.0,7305.0,7316.72,824.23,6033159.85,2020-01-04 15:00:00
7307.11,7323.26,7297.91,7318.99,993.81,7263631.61,2020-01-04 16:00:00
7351.99,7352.0,7305.0,7307.11,1150.97,8435516.58,2020-01-04 17:00:00
7306.92,7404.0,7272.21,7351.99,3677.43,26997370.16,2020-01-04 18:00:00
7334.83,7353.84,7283.01,7306.92,1824.44,13352974.4,2020-01-04 19:00:00
7341.06,7352.64,7310.67,7334.83,1333.95,9787595.62,2020-01-04 20:00:00
7350.68,7367.31,7330.72,7341.06,794.14,5838353.84,2020-01-04 21:00:00
7350.24,7359.7,7342.67,7350.68,445.52,3274551.6,2020-01-04 22:00:00
7354.11,7363.0,7328.9,7350.24,494.37,3632613.56,2020-01-04 23:00:00
7373.48,7393.0,7354.11,7354.11,1337.79,9866063.13,2020-01-05 00:00:00
7459.18,7481.87,7373.43,7373.48,5736.3,42686211.57,2020-01-05 01:00:00
7443.79,7482.87,7432.79,7459.18,1865.56,13906915.83,2020-01-05 02:00:00
7475.99,7478.0,7439.33,7443.79,1321.4,9856828.1,2020-01-05 03:00:00
7457.14,7495.0,7444.0,7475.99,1735.0,12958096.34,2020-01-05 04:00:00
7459.12,7470.0,7444.0,7457.14,883.27,6586636.6,2020-01-05 05:00:00
7457.5,7481.25,7437.4,7459.12,1084.64,8088315.74,2020-01-05 06:00:00
7463.63,7470.36,7442.0,7457.5,831.2,6196487.62,2020-01-05 07:00:00
7430.05,7472.0,7410.0,7463.63,1474.5,10970071.4,2020-01-05 08:00:00
7427.74,7436.84,7400.0,7430.05,1896.34,14067615.05,2020-01-05 09:00:00
7415.12,7432.28,7403.21,7427.74,948.88,7038415.48,2020-01-05 10:00:00
7422.33,7440.0,7410.0,7415.12,935.26,6945495.43,2020-01-05 11:00:00
7457.01,7460.46,7421.93,7422.33,1010.84,7524049.3,2020-01-05 12:00:00
7431.15,7458.0,7415.0,7457.01,1228.22,9135673.7,2020-01-05 13:00:00
7431.82,7444.73,7425.0,7431.15,750.5,5581922.35,2020-01-05 14:00:00
7468.42,7476.31,7430.99,7431.82,1719.67,12823051.45,2020-01-05 15:00:00
7461.38,7484.0,7450.0,7468.42,1632.46,12191238.86,2020-01-05 16:00:00
7464.65,7470.76,7445.15,7461.38,854.84,6377967.59,2020-01-05 17:00:00
7438.72,7468.87,7421.77,7464.65,1122.97,8356484.22,2020-01-05 18:00:00
7444.14,7449.69,7427.1,7438.72,871.55,6484821.54,2020-01-05 19:00:00
7431.6,7445.0,7426.0,7444.14,629.21,4678290.46,2020-01-05 20:00:00
7368.52,7431.6,7361.01,7431.6,1972.01,14587077.39,2020-01-05 21:00:00
7355.73,7385.65,7318.0,7368.52,1868.77,13737201.68,2020-01-05 22:00:00
7358.75,7363.35,7321.0,7355.73,1288.16,9464046.02,2020-01-05 23:00:00
7378.75,7384.72,7346.76,7358.75,1287.08,9478020.08,2020-01-06 00:00:00
7423.5,7426.82,7368.55,7378.75,1512.63,11178741.72,2020-01-06 01:00:00
7551.44,7562.0,7421.64,7423.5,5229.8,39241392.75,2020-01-06 02:00:00
7540.9,7580.0,7486.85,7551.44,4312.32,32492756.72,2020-01-06 03:00:00
7529.52,7554.61,7516.06,7540.9,1466.67,11048808.6,2020-01-06 04:00:00
7532.85,7541.55,7496.0,7529.52,1339.69,10072273.89,2020-01-06 05:00:00
7520.0,7537.53,7510.99,7532.85,823.13,6192283.13,2020-01-06 06:00:00
7507.91,7527.27,7505.57,7520.0,851.95,6405730.0,2020-01-06 07:00:00
7547.55,7551.68,7507.39,7507.91,1581.66,11914384.5,2020-01-06 08:00:00
7550.78,7553.0,7516.51,7547.55,1931.39,14551015.98,2020-01-06 09:00:00
7561.22,7576.68,7535.64,7550.78,1712.99,12936292.78,2020-01-06 10:00:00
7544.72,7582.27,7526.88,7561.22,1966.7,14853721.45,2020-01-06 11:00:00
7557.42,7566.24,7535.0,7544.72,1386.77,10471579.19,2020-01-06 12:00:00
7528.64,7622.0,7465.44,7557.42,3212.7,24264691.87,2020-01-06 13:00:00
7547.93,7558.45,7505.02,7528.64,2191.48,16514655.8,2020-01-06 14:00:00
7519.99,7553.28,7516.34,7547.93,1494.07,11255488.66,2020-01-06 15:00:00
7529.24,7546.08,7509.43,7519.99,1482.67,11165647.64,2020-01-06 16:00:00
7558.48,7561.0,7526.91,7529.24,1016.8,7675947.33,2020-01-06 17:00:00
7533.0,7560.0,7525.96,7558.48,858.22,6472629.27,2020-01-06 18:00:00
7539.9,7551.71,7524.0,7533.0,817.8,6164234.4,2020-01-06 19:00:00
7551.25,7557.99,7534.9,7539.9,895.99,6759671.95,2020-01-06 20:00:00
7578.42,7608.0,7547.56,7551.25,1933.63,14658278.59,2020-01-06 21:00:00
7712.63,7752.0,7574.39,7578.42,5747.01,44147768.71,2020-01-06 22:00:00
7758.0,7795.34,7690.7,7712.63,4644.82,36037449.57,2020-01-06 23:00:00
7888.42,8000.0,7758.0,7758.0,11181.48,88317742.26,2020-01-07 00:00:00
7905.67,7919.99,7866.01,7888.42,3443.49,27179266.44,2020-01-07 01:00:00
7896.2,7940.0,7892.32,7905.67,2448.29,19380739.28,2020-01-07 02:00:00
7894.9,7916.94,7885.75,7896.2,1651.46,13051021.55,2020-01-07 03:00:00
7840.83,7905.5,7821.0,7894.9,2902.06,22820617.27,2020-01-07 04:00:00
7869.33,7882.56,7826.63,7840.83,1605.33,12614044.89,2020-01-07 05:00:00
7872.91,7876.0,7851.26,7869.33,966.29,7598453.87,2020-01-07 06:00:00
7883.37,7896.72,7857.53,7872.91,1581.18,12452529.26,2020-01-07 07:00:00
7883.97,7904.72,7868.0,7883.37,1941.43,15313566.13,2020-01-07 08:00:00
7856.26,7886.17,7855.0,7883.97,1213.8,9554675.12,2020-01-07 09:00:00
7889.24,7889.78,7856.15,7856.26,1092.87,8603636.05,2020-01-07 10:00:00
7895.14,7965.0,7881.69,7889.24,3813.14,30213570.81,2020-01-07 11:00:00
7869.05,7915.77,7840.0,7895.14,2881.16,22701065.08,2020-01-07 12:00:00
7847.99,7869.05,7810.73,7869.05,2663.73,20878414.31,2020-01-07 13:00:00
7838.8,7884.59,7837.26,7847.99,2211.25,17384982.55,2020-01-07 14:00:00
7764.59,7847.99,7740.29,7838.8,4660.54,36312258.79,2020-01-07 15:00:00
7912.18,7940.12,7723.71,7764.59,5747.62,45186564.18,2020-01-07 16:00:00
7938.33,7952.05,7878.01,7912.18,2996.85,23743944.39,2020-01-07 17:00:00
8037.69,8137.0,7919.22,7938.33,8224.11,66170231.36,2020-01-07 18:00:00
8073.69,8111.45,8032.39,8037.69,3773.02,30475620.05,2020-01-07 19:00:00
8162.66,8175.01,8041.28,8073.69,4060.92,32950584.51,2020-01-07 20:00:00
8016.44,8188.0,7975.74,8162.66,4423.05,35775653.89,2020-01-07 21:00:00
8049.55,8067.06,7945.72,8016.44,2751.77,22061843.98,2020-01-07 22:00:00
8145.28,8207.68,8020.7,8049.55,3560.08,28945651.67,2020-01-07 23:00:00
8431.82,8455.0,8142.0,8145.28,11041.87,91931445.54,2020-01-08 00:00:00
8370.92,8448.14,8328.89,8431.82,7355.82,61709797.6,2020-01-08 01:00:00
8278.59,8422.0,8256.74,8370.92,4048.91,33793089.61,2020-01-08 02:00:00
8300.34,8344.0,8244.93,8278.59,3947.38,32732098.95,2020-01-08 03:00:00
8344.63,8355.87,8288.0,8300.34,2374.55,19762017.68,2020-01-08 04:00:00
8334.77,8377.0,8307.85,8344.63,2376.44,19836982.87,2020-01-08 05:00:00
8339.13,8367.61,8319.0,8334.77,1562.87,13030463.07,2020-01-08 06:00:00
8297.26,8347.99,8277.21,8339.13,2539.82,21109540.24,2020-01-08 07:00:00
8312.04,8329.09,8264.86,8297.26,2289.27,18994134.26,2020-01-08 08:00:00
8297.21,8321.83,8276.0,8312.04,1892.3,15703031.74,2020-01-08 09:00:00
8326.98,8359.0,8284.19,8297.21,2168.0,18068181.26,2020-01-08 10:00:00
8332.47,8370.0,8325.03,8326.98,1881.02,15702649.91,2020-01-08 11:00:00
8286.16,8347.33,8276.0,8332.47,2179.76,18120342.57,2020-01-08 12:00:00
8384.99,8418.61,8215.2,8286.16,6630.22,55242563.56,2020-01-08 13:00:00
8310.98,8385.0,8184.0,8384.99,5730.38,47533819.14,2020-01-08 14:00:00
8305.97,8359.0,8237.36,8310.98,3603.78,29900818.33,2020-01-08 15:00:00
8115.0,8335.79,8050.0,8305.97,11085.2,90594598.57,2020-01-08 16:00:00
8077.68,8123.98,8010.0,8115.0,6353.4,51249870.88,2020-01-08 17:00:00
8053.7,8094.93,8035.01,8077.68,2715.55,21901861.64,2020-01-08 18:00:00
7963.35,8069.73,7963.05,8053.7,3413.94,27360662.27,2020-01-08 19:00:00
8046.03,8060.86,7870.0,7963.35,7871.33,62611504.41,2020-01-08 20:00:00
8016.06,8048.66,7957.55,8046.03,2837.66,22724708.91,2020-01-08 21:00:00
8076.13,8080.0,7988.58,8016.06,1917.76,15395547.54,2020-01-08 22:00:00
8055.98,8125.57,8023.55,8076.13,2414.51,19499874.86,2020-01-08 23:00:00
7956.55,8055.98,7928.0,8055.98,3152.16,25127566.49,2020-01-09 00:00:00
8004.8,8037.37,7950.0,7956.55,2216.31,17722497.98,2020-01-09 01:00:00
7982.75,8026.01,7980.0,8004.8,1474.94,11799815.53,2020-01-09 02:00:00
7954.72,7993.46,7935.56,7982.75,2234.17,17795327.6,2020-01-09 03:00:00
7966.85,7978.31,7928.0,7954.72,1882.76,14977211.57,2020-01-09 04:00:00
7941.83,7966.85,7925.68,7966.85,1314.56,10445482.68,2020-01-09 05:00:00
7908.48,7951.68,7896.0,7941.83,1910.28,15132767.21,2020-01-09 06:00:00
7949.84,7976.67,7903.4,7908.48,2252.22,17897842.35,2020-01-09 07:00:00
7933.1,7955.83,7909.3,7949.84,1542.43,12233791.39,2020-01-09 08:00:00
7872.35,7933.1,7864.24,7933.1,3155.85,24900809.07,2020-01-09 09:00:00
7896.38,7934.78,7852.01,7872.35,2662.55,21030096.82,2020-01-09 10:00:00
7878.56,7901.99,7855.0,7896.38,1770.85,13941845.79,2020-01-09 11:00:00
7900.91,7917.68,7871.0,7878.56,1945.85,15359456.11,2020-01-09 12:00:00
7897.52,7945.0,7891.43,7900.91,2623.62,20780130.26,2020-01-09 13:00:00
7885.5,7919.59,7875.55,7897.52,1752.41,13835124.31,2020-01-09 14:00:00
7907.05,7930.0,7882.75,7885.5,1447.31,11443156.58,2020-01-09 15:00:00
7818.15,7920.01,7805.01,7907.05,3923.58,30770865.05,2020-01-09 16:00:00
7798.6,7846.0,7778.0,7818.15,3623.81,28284877.66,2020-01-09 17:00:00
7810.64,7832.13,7788.68,7798.6,1417.51,11070697.6,2020-01-09 18:00:00
7917.54,7957.48,7810.3,7810.64,3142.68,24793916.18,2020-01-09 19:00:00
7818.3,8000.0,7805.0,7917.54,5977.39,47337087.7,2020-01-09 20:00:00
7789.96,7854.14,7750.0,7818.3,4096.03,31952063.92,2020-01-09 21:00:00
7811.31,7873.12,7788.78,7789.96,1686.46,13197526.09,2020-01-09 22:00:00
7817.76,7835.0,7790.01,7811.31,1292.89,10108408.95,2020-01-09 23:00:00
7820.01,7854.06,7811.05,7817.76,1189.42,9320129.61,2020-01-10 00:00:00
7804.99,7841.57,7786.12,7820.01,1166.57,9110113.19,2020-01-10 01:00:00
7803.68,7825.0,7793.34,7804.99,933.79,7294966.34,2020-01-10 02:00:00
7818.02,7825.0,7770.0,7803.68,1296.58,10114990.9,2020-01-10 03:00:00
7795.3,7819.84,7768.4,7818.02,1572.31,12249080.9,2020-01-10 04:00:00
7748.86,7797.95,7735.0,7795.3,1966.08,15267825.19,2020-01-10 05:00:00
7748.64,7786.13,7711.76,7748.86,2723.97,21104374.98,2020-01-10 06:00:00
7752.98,7757.38,7725.77,7748.64,1700.08,13162510.36,2020-01-10 07:00:00
7706.53,7754.36,7680.0,7752.98,3774.01,29100811.74,2020-01-10 08:00:00
7716.47,7750.0,7691.91,7706.53,2648.36,20459424.43,2020-01-10 09:00:00
7771.87,7788.0,7672.0,7716.47,3383.84,26202695.1,2020-01-10 10:00:00
7841.69,7854.44,7766.93,7771.87,4764.31,37238003.11,2020-01-10 11:00:00
7893.98,7899.98,7811.0,7841.69,3841.47,30187891.52,2020-01-10 12:00:00
7870.4,7944.0,7862.31,7893.98,3813.88,30160437.02,2020-01-10 13:00:00
7978.65,7982.85,7850.01,7870.4,3898.8,30923903.19,2020-01-10 14:00:00
8066.6,8086.85,7945.44,7978.65,6527.99,52442772.97,2020-01-10 15:00:00
7952.65,8140.11,7928.94,8066.6,7201.41,57833817.37,2020-01-10 16:00:00
7966.3,7979.0,7909.98,7952.65,3190.56,25327444.07,2020-01-10 17:00:00
8022.16,8113.53,7966.3,7966.3,5523.47,44478149.67,2020-01-10 18:00:00
8059.49,8122.0,7964.01,8022.16,4703.74,37881259.34,2020-01-10 19:00:00
8073.16,8100.0,8039.27,8059.49,2350.53,18982412.97,2020-01-10 20:00:00
8049.99,8135.21,8006.65,8073.16,2656.01,21461378.11,2020-01-10 21:00:00
8090.13,8101.86,7981.59,8049.99,1786.34,14373997.08,2020-01-10 22:00:00
8197.02,8199.0,8064.64,8090.13,2191.92,17824410.1,2020-01-10 23:00:00
8168.92,8200.0,8119.75,8197.02,2716.83,22182637.8,2020-01-11 00:00:00
8204.86,8253.26,8165.16,8168.92,2813.18,23112516.86,2020-01-11 01:00:00
8206.19,8217.41,8155.02,8204.86,1930.33,15803925.15,2020-01-11 02:00:00
8158.49,8207.81,8125.09,8206.19,1591.23,12990531.48,2020-01-11 03:00:00
8117.82,8179.94,8101.0,8158.49,1341.45,10908333.7,2020-01-11 04:00:00
8083.41,8118.4,8044.65,8117.82,2119.71,17112243.91,2020-01-11 05:00:00
8124.99,8128.98,8055.71,8083.41,1635.39,13242587.08,2020-01-11 06:00:00
8074.18,8150.0,8061.71,8124.99,1848.94,14977774.07,2020-01-11 07:00:00
8052.96,8096.87,8037.0,8074.18,2262.16,18251978.26,2020-01-11 08:00:00
8114.22,8129.97,8050.83,8052.96,1523.79,12340044.95,2020-01-11 09:00:00
8054.03,8117.03,8042.89,8114.22,1356.81,10958152.16,2020-01-11 10:00:00
8045.95,8074.26,8010.0,8054.03,1937.16,15580735.01,2020-01-11 11:00:00
8061.95,8068.0,8018.41,8045.95,1675.76,13481132.57,2020-01-11 12:00:00
8090.02,8102.56,8045.01,8061.95,1788.15,14441940.44,2020-01-11 13:00:00
8053.75,8135.0,8050.0,8090.02,1894.94,15324650.4,2020-01-11 14:00:00
8099.73,8106.65,8053.08,8053.75,1356.76,10964581.4,2020-01-11 15:00:00
8169.46,8180.7,8070.0,8099.73,3640.84,29621928.9,2020-01-11 16:00:00
8160.56,8221.54,8150.0,8169.46,2948.24,24122468.42,2020-01-11 17:00:00
8169.14,8189.0,8136.68,8160.56,1478.23,12061397.16,2020-01-11 18:00:00
8151.78,8179.96,8137.27,8169.14,1199.17,9779466.2,2020-01-11 19:00:00
8161.81,8189.49,8140.98,8151.78,1079.13,8810071.12,2020-01-11 20:00:00
8105.0,8286.34,8060.25,8161.81,3846.42,31443769.76,2020-01-11 21:00:00
8082.57,8139.69,8030.0,8105.0,3358.47,27099478.7,2020-01-11 22:00:00
8020.01,8082.58,8003.16,8082.57,2802.26,22518608.29,2020-01-11 23:00:00
8060.89,8080.0,7960.0,8020.01,3596.43,28811005.53,2020-01-12 00:00:00
8065.53,8089.97,8036.13,8060.89,992.3,8002794.98,2020-01-12 01:00:00
8095.0,8108.0,8052.88,8065.53,1161.97,9391410.11,2020-01-12 02:00:00
8091.33,8110.92,8065.62,8095.0,907.95,7343549.98,2020-01-12 03:00:00
8073.79,8105.0,8071.2,8091.33,674.49,5455203.02,2020-01-12 04:00:00
8106.05,8110.92,8070.98,8073.79,953.63,7718010.54,2020-01-12 05:00:00
8083.84,8153.84,8080.01,8106.05,2309.82,18763182.8,2020-01-12 06:00:00
8097.51,8110.0,8080.45,8083.84,822.73,6660630.24,2020-01-12 07:00:00
8140.59,8144.72,8080.01,8097.51,1453.67,11791273.28,2020-01-12 08:00:00
8137.5,8164.08,8118.0,8140.59,1612.83,13129903.1,2020-01-12 09:00:00
8122.12,8140.87,8095.72,8137.5,1332.97,10821096.89,2020-01-12 10:00:00
8114.08,8130.5,8103.17,8122.12,807.32,6553293.99,2020-01-12 11:00:00
8132.19,8155.77,8113.11,8114.08,1651.78,13433277.92,2020-01-12 12:00:00
8165.0,8170.1,8122.09,8132.19,1389.6,11318108.9,2020-01-12 13:00:00
8137.17,8185.0,8127.79,8165.0,1879.64,15329364.75,2020-01-12 14:00:00
8152.7,8171.0,8137.17,8137.17,1163.38,9490856.73,2020-01-12 15:00:00
8101.98,8175.0,8100.0,8152.7,1756.04,14287457.43,2020-01-12 16:00:00
8101.47,8197.0,8072.0,8101.98,3927.1,31902095.81,2020-01-12 17:00:00
8119.31,8129.68,8085.0,8101.47,1470.05,11922490.64,2020-01-12 18:00:00
8132.01,8160.42,8119.31,8119.31,1460.38,11889364.9,2020-01-12 19:00:00
8138.74,8152.56,8128.58,8132.01,775.07,6309635.68,2020-01-12 20:00:00
8102.32,8145.98,8091.22,8138.74,653.82,5313723.32,2020-01-12 21:00:00
8159.3,8168.78,8100.44,8102.32,1137.72,9255854.83,2020-01-12 22:00:00
8184.98,8185.0,8134.51,8159.3,1301.3,10622331.31,2020-01-12 23:00:00
8152.73,8196.0,8142.11,8184.98,1439.22,11750797.0,2020-01-13 00:00:00
8155.98,8163.13,8138.0,8152.73,921.09,7507397.95,2020-01-13 01:00:00
8113.12,8159.52,8109.7,8155.98,992.31,8068423.79,2020-01-13 02:00:00
8105.77,8124.9,8086.39,8113.12,1359.43,11018923.42,2020-01-13 03:00:00
8118.33,8126.31,8090.25,8105.77,1073.94,8705296.48,2020-01-13 04:00:00
8096.23,8118.33,8077.65,8118.33,956.04,7738866.26,2020-01-13 05:00:00
8063.11,8115.0,8057.59,8096.23,1458.49,11789946.14,2020-01-13 06:00:00
8075.26,8094.05,8060.0,8063.11,1544.27,12476333.21,2020-01-13 07:00:00
8129.99,8134.6,8065.0,8075.26,1712.44,13869382.54,2020-01-13 08:00:00
8113.69,8132.5,8086.01,8129.99,1394.94,11312077.74,2020-01-13 09:00:00
8125.69,8129.0,8093.08,8113.69,1459.23,11838454.75,2020-01-13 10:00:00
8075.01,8131.56,8075.0,8125.69,1362.25,11046051.78,2020-01-13 11:00:00
8092.85,8096.11,8055.89,8075.01,1648.85,13321026.97,2020-01-13 12:00:00
8086.78,8114.48,8077.64,8092.85,1063.0,8604688.54,2020-01-13 13:00:00
8090.0,8096.76,8071.56,8086.78,1075.22,8693227.74,2020-01-13 14:00:00
8084.89,8103.18,8073.0,8090.0,868.73,7024744.73,2020-01-13 15:00:00
8109.96,8110.0,8071.12,8084.89,1046.61,8470821.69,2020-01-13 16:00:00
8098.22,8129.45,8090.5,8109.96,1318.6,10693458.74,2020-01-13 17:00:00
8107.93,8109.71,8088.0,8098.22,620.89,5027650.77,2020-01-13 18:00:00
8111.83,8121.84,8103.17,8107.93,858.52,6965064.97,2020-01-13 19:00:00
8156.84,8160.0,8104.93,8111.83,1527.43,12422650.57,2020-01-13 20:00:00
8136.0,8158.88,8119.66,8156.84,1095.52,8917565.03,2020-01-13 21:00:00
8116.72,8141.01,8101.0,8136.0,1344.74,10918525.21,2020-01-13 22:00:00
8110.34,8137.94,8101.76,8116.72,739.7,6007807.32,2020-01-13 23:00:00
8270.0,8315.0,8105.54,8110.34,5301.54,43646829.65,2020-01-14 00:00:00
8431.83,8488.11,8268.57,8270.0,9156.14,76766884.32,2020-01-14 01:00:00
8431.14,8434.33,8375.0,8431.83,4123.85,34650905.71,2020-01-14 02:00:00
8461.84,8473.18,8378.0,8431.14,3538.79,29785662.07,2020-01-14 03:00:00
8524.0,8573.0,8461.83,8461.84,6393.72,54521903.88,2020-01-14 04:00:00
8477.37,8543.29,8453.35,8524.0,3049.15,25947594.98,2020-01-14 05:00:00
8509.54,8513.32,8465.29,8477.37,2400.24,20384772.28,2020-01-14 06:00:00
8509.99,8542.43,8492.26,8509.54,2024.88,17251148.88,2020-01-14 07:00:00
8511.79,8535.91,8500.0,8509.99,1683.06,14337659.24,2020-01-14 08:00:00
8504.73,8561.0,8482.0,8511.79,2965.37,25273265.63,2020-01-14 09:00:00
8518.12,8530.0,8470.0,8504.73,2898.66,24631528.94,2020-01-14 10:00:00
8526.87,8530.0,8504.6,8518.12,1738.78,14815182.08,2020-01-14 11:00:00
8499.99,8625.37,8480.0,8526.87,6834.88,58357514.68,2020-01-14 12:00:00
8587.4,8588.88,8498.73,8499.99,3503.88,29944559.08,2020-01-14 13:00:00
8690.0,8740.0,8562.0,8587.4,8900.72,77167069.79,2020-01-14 14:00:00
8675.48,8760.0,8633.0,8690.0,5640.29,49049464.99,2020-01-14 15:00:00
8677.05,8696.17,8520.0,8675.48,9035.88,77643125.92,2020-01-14 16:00:00
8773.35,8811.82,8638.88,8677.05,7998.61,69895463.91,2020-01-14 17:00:00
8769.35,8850.0,8608.0,8773.35,7977.9,69892104.66,2020-01-14 18:00:00
8767.56,8772.8,8687.01,8769.35,2307.94,20160958.04,2020-01-14 19:00:00
8688.19,8767.56,8670.0,8767.56,2215.56,19308116.17,2020-01-14 20:00:00
8734.93,8761.49,8666.22,8688.19,1679.76,14644235.68,2020-01-14 21:00:00
8735.87,8789.79,8719.11,8734.93,1720.79,15064898.06,2020-01-14 22:00:00
8810.01,8880.0,8722.0,8735.87,4253.18,37536142.69,2020-01-14 23:00:00
8772.86,8900.0,8701.0,8810.01,7888.94,69584310.23,2020-01-15 00:00:00
8777.99,8803.81,8712.0,8772.86,3714.69,32532469.04,2020-01-15 01:00:00
8813.83,8835.0,8765.3,8777.99,1755.84,15462239.56,2020-01-15 02:00:00
8727.61,8817.98,8727.0,8813.83,2317.15,20310807.95,2020-01-15 03:00:00
8597.51,8741.75,8570.01,8727.61,5215.66,45064585.17,2020-01-15 04:00:00
8612.29,8666.91,8564.0,8597.51,2199.31,18961888.46,2020-01-15 05:00:00
8680.58,8693.72,8600.01,8612.29,1686.72,14606163.98,2020-01-15 06:00:00
8627.13,8687.96,8618.63,8680.58,1981.6,17132678.04,2020-01-15 07:00:00
